08.04.2009;14:49:00;0;5463;0;22;130;;;0;0;0
08.04.2009;14:50:00;0;5470;0;29;171;;;0;0;0
08.04.2009;14:51:00;0;5482;0;41;241;338;239,3;0;0;0
08.04.2009;14:52:00;0;5481;0;40;238;;;0;0;0
08.04.2009;14:53:00;0;5582;0;141;833;;;0;0;0
08.04.2009;14:54:00;0;5481;0;40;238;;;0;0;0
08.04.2009;14:55:00;0;5464;0;23;140;;;0;0;0
08.04.2009;14:56:00;0;5457;0;16;95;140,6;;0;0;0
08.04.2009;14:57:00;0;5463;0;22;129;;;0;0;0
08.04.2009;14:58:00;0;5472;0;31;186;;;0;0;0
08.04.2009;14:59:00;0;5479;0;38;228;;;0;0;0
08.04.2009;15:00:00;0;5452;0;11;65;;;0;0;0
08.04.2009;15:01:00;0;5483;0;42;247;360,2;315,2;0;0;0
08.04.2009;15:02:00;0;5500;0;59;350;;;0;0;0
08.04.2009;15:03:00;0;5506;0;65;388;;;0;0;0
08.04.2009;15:04:00;0;5537;0;96;568;;;0;0;0
08.04.2009;15:05:00;0;5483;0;42;248;;;0;0;0
08.04.2009;15:06:00;0;5529;0;88;523;270,2;;0;0;0
08.04.2009;15:07:00;0;5475;0;34;202;;;0;0;0
08.04.2009;15:08:00;0;5449;0;8;48;;;0;0;0
08.04.2009;15:09:00;0;5484;0;43;256;;;0;0;0
08.04.2009;15:10:00;0;5495;0;54;322;;;0;0;0
08.04.2009;15:11:00;0;5461;0;20;120;156,4;196,8;0;0;0
08.04.2009;15:12:00;0;5478;0;37;219;;;0;0;0
08.04.2009;15:13:00;0;5485;0;44;262;;;0;0;0
08.04.2009;15:14:00;0;5471;0;30;181;;;0;0;0
08.04.2009;15:15:00;0;5441;0;0;0;;;0;0;0
08.04.2009;15:16:00;0;5467;0;26;152;237,2;;0;0;0
08.04.2009;15:17:00;0;5460;0;19;116;;;0;0;0
08.04.2009;15:18:00;0;5478;0;37;219;;;0;0;0
08.04.2009;15:19:00;0;5541;0;100;591;;;0;0;0
08.04.2009;15:20:00;0;5459;0;18;108;;;0;0;0
08.04.2009;15:21:00;0;5458;0;17;100;391,4;513,2;0;0;0
08.04.2009;15:22:00;0;5503;0;62;367;;;0;0;0
08.04.2009;15:23:00;0;5590;0;149;882;;;0;0;0
08.04.2009;15:24:00;0;5486;0;45;267;;;0;0;0
08.04.2009;15:25:00;0;5498;0;57;341;;;0;0;0
08.04.2009;15:26:00;0;5494;0;53;315;635;;0;0;0
08.04.2009;15:27:00;0;5547;0;106;630;;;0;0;0
08.04.2009;15:28:00;0;5592;0;151;896;;;0;0;0
08.04.2009;15:29:00;0;5470;0;29;170;;;0;0;0
08.04.2009;15:30:00;0;5638;0;197;1164;;;0;1;0
08.04.2009;15:31:00;0;5805;0;364;2154;1981,2;1390,4;0;0;0
08.04.2009;15:32:00;0;5810;0;369;2183;;;0;0;0
08.04.2009;15:33:00;0;5766;0;325;1924;;;0;0;0
08.04.2009;15:34:00;0;5754;0;313;1853;;;0;0;0
08.04.2009;15:35:00;0;5744;0;303;1792;;;0;0;0
08.04.2009;15:36:00;0;5771;0;330;1952;799,6;;0;0;0
08.04.2009;15:37:00;0;5681;0;240;1418;;;0;0;0
08.04.2009;15:38:00;0;5473;0;32;190;;;0;0;0
08.04.2009;15:39:00;0;5462;0;21;127;;;0;0;0
08.04.2009;15:40:00;0;5493;0;52;311;;;0;0;0
08.04.2009;15:41:00;0;5478;0;37;217;148,2;135,1;0;0;0
08.04.2009;15:42:00;0;5446;0;5;31;;;0;0;0
08.04.2009;15:43:00;0;5450;0;9;56;;;0;0;0
08.04.2009;15:44:00;0;5493;0;52;311;;;0;0;0
08.04.2009;15:45:00;0;5462;0;21;126;;;0;0;0
08.04.2009;15:46:00;0;5458;0;17;103;122;;0;0;0
08.04.2009;15:47:00;0;5456;0;15;91;;;0;0;0
08.04.2009;15:48:00;0;5462;0;21;126;;;0;0;0
08.04.2009;15:49:00;0;5484;0;43;256;;;0;0;0
08.04.2009;15:50:00;0;5447;0;6;34;;;0;0;0
08.04.2009;15:51:00;0;5460;0;19;113;88;96,8;0;0;0
08.04.2009;15:52:00;0;5452;0;11;69;;;0;0;0
08.04.2009;15:53:00;0;5455;0;14;81;;;0;0;0
08.04.2009;15:54:00;0;5453;0;12;73;;;0;0;0
08.04.2009;15:55:00;0;5458;0;17;104;;;0;0;0
08.04.2009;15:56:00;0;5456;0;15;88;105,6;;0;0;0
08.04.2009;15:57:00;0;5466;0;25;148;;;0;0;0
08.04.2009;15:58:00;0;5468;0;27;158;;;0;0;0
08.04.2009;15:59:00;0;5453;0;12;73;;;0;0;0
08.04.2009;16:00:00;0;5451;0;10;61;;;0;0;0
08.04.2009;16:01:00;0;5508;0;67;396;370,4;351,4;0;0;0
08.04.2009;16:02:00;0;5545;0;104;613;;;0;0;0
08.04.2009;16:03:00;0;5484;0;43;254;;;0;0;0
08.04.2009;16:04:00;0;5493;0;52;308;;;0;0;0
08.04.2009;16:05:00;0;5488;0;47;281;;;0;0;0
08.04.2009;16:06:00;0;5520;0;79;467;332,4;;0;0;0
08.04.2009;16:07:00;0;5504;0;63;373;;;0;0;0
08.04.2009;16:08:00;0;5502;0;61;360;;;0;0;0
08.04.2009;16:09:00;0;5475;0;34;203;;;0;0;0
08.04.2009;16:10:00;0;5485;0;44;259;;;0;0;0
08.04.2009;16:11:00;0;5449;0;8;47;11,4;24,8;0;0;0
08.04.2009;16:12:00;0;5441;0;0;0;;;0;0;0
08.04.2009;16:13:00;0;5442;0;1;10;;;0;0;0
08.04.2009;16:14:00;0;5441;0;0;0;;;0;0;0
08.04.2009;16:15:00;0;5441;0;0;0;;;0;0;0
08.04.2009;16:16:00;0;5442;0;1;10;38,2;;0;0;0
08.04.2009;16:17:00;0;5458;0;17;99;;;0;0;0
08.04.2009;16:18:00;0;5454;0;13;77;;;0;0;0
08.04.2009;16:19:00;0;5442;0;1;5;;;0;0;0
08.04.2009;16:20:00;0;5441;0;0;0;;;0;0;0
08.04.2009;16:21:00;0;5441;0;0;0;21,2;62,2;0;0;0
08.04.2009;16:22:00;0;5445;0;4;22;;;0;0;0
08.04.2009;16:23:00;0;5443;0;2;15;;;0;0;0
08.04.2009;16:24:00;0;5448;0;7;41;;;0;0;0
08.04.2009;16:25:00;0;5446;0;5;28;;;0;0;0
08.04.2009;16:26:00;0;5447;0;6;36;103,2;;0;0;0
08.04.2009;16:27:00;0;5444;0;3;19;;;0;0;0
08.04.2009;16:28:00;0;5485;0;44;262;;;0;0;0
08.04.2009;16:29:00;0;5441;0;0;0;;;0;0;0
08.04.2009;16:30:00;0;5474;0;33;199;;;0;0;0
08.04.2009;16:31:00;0;5448;0;7;42;170,4;111,1;0;0;0
08.04.2009;16:32:00;0;5476;0;35;210;;;0;0;0
08.04.2009;16:33:00;0;5454;0;13;79;;;0;0;0
08.04.2009;16:34:00;0;5452;0;11;65;;;0;0;0
08.04.2009;16:35:00;0;5518;0;77;456;;;0;0;0
08.04.2009;16:36:00;0;5461;0;20;120;51,8;;0;0;0
08.04.2009;16:37:00;0;5443;0;2;12;;;0;0;0
08.04.2009;16:38:00;0;5443;0;2;14;;;0;0;0
08.04.2009;16:39:00;0;5445;0;4;25;;;0;0;0
08.04.2009;16:40:00;0;5456;0;15;88;;;0;0;0
08.04.2009;16:41:00;0;5477;0;36;213;147;315,9;0;0;0
08.04.2009;16:42:00;0;5455;0;14;86;;;0;0;0
08.04.2009;16:43:00;0;5494;0;53;314;;;0;0;0
08.04.2009;16:44:00;0;5456;0;15;90;;;0;0;0
08.04.2009;16:45:00;0;5446;0;5;32;;;0;0;0
08.04.2009;16:46:00;0;5446;0;5;32;484,8;;0;0;0
08.04.2009;16:47:00;0;5553;0;112;665;;;0;0;0
08.04.2009;16:48:00;0;5668;0;227;1340;;;0;0;0
08.04.2009;16:49:00;0;5469;0;28;166;;;0;0;0
08.04.2009;16:50:00;0;5478;0;37;221;;;0;0;0
08.04.2009;16:51:00;0;5493;0;52;307;104,2;171,9;0;0;0
08.04.2009;16:52:00;0;5444;0;3;17;;;0;0;0
08.04.2009;16:53:00;0;5458;0;17;104;;;0;0;0
08.04.2009;16:54:00;0;5445;0;4;25;;;0;0;0
08.04.2009;16:55:00;0;5452;0;11;68;;;0;0;0
08.04.2009;16:56:00;0;5477;0;36;212;239,6;;0;0;0
08.04.2009;16:57:00;0;5442;0;1;8;;;0;0;0
08.04.2009;16:58:00;0;5444;0;3;18;;;0;0;0
08.04.2009;16:59:00;0;5553;0;112;661;;;0;0;0
08.04.2009;17:00:00;0;5491;0;50;299;;;0;0;0
08.04.2009;17:01:00;0;5459;0;18;105;38,4;50,7;0;0;0
08.04.2009;17:02:00;0;5445;0;4;26;;;0;0;0
08.04.2009;17:03:00;0;5441;0;0;0;;;0;0;0
08.04.2009;17:04:00;0;5441;0;0;0;;;0;0;0
08.04.2009;17:05:00;0;5451;0;10;61;;;0;0;0
08.04.2009;17:06:00;0;5442;0;1;5;63;;0;0;0
08.04.2009;17:07:00;0;5471;0;30;177;;;0;0;0
08.04.2009;17:08:00;0;5441;0;0;3;;;0;0;0
08.04.2009;17:09:00;0;5447;0;6;37;;;0;0;0
08.04.2009;17:10:00;0;5457;0;16;93;;;0;0;0
08.04.2009;17:11:00;0;5444;0;3;17;42,6;37;0;0;0
08.04.2009;17:12:00;0;5448;0;7;44;;;0;0;0
08.04.2009;17:13:00;0;5444;0;3;20;;;0;0;0
08.04.2009;17:14:00;0;5458;0;17;101;;;0;0;0
08.04.2009;17:15:00;0;5446;0;5;31;;;0;0;0
08.04.2009;17:16:00;0;5443;0;2;15;31,4;;0;0;0
08.04.2009;17:17:00;0;5441;0;0;0;;;0;0;0
08.04.2009;17:18:00;0;5454;0;13;76;;;0;0;0
08.04.2009;17:19:00;0;5443;0;2;11;;;0;0;0
08.04.2009;17:20:00;0;5450;0;9;55;;;0;0;0
08.04.2009;17:21:00;0;5448;0;7;42;212,6;168,3;0;0;0
08.04.2009;17:22:00;0;5453;0;12;71;;;0;0;0
08.04.2009;17:23:00;0;5492;0;51;304;;;0;0;0
08.04.2009;17:24:00;0;5543;0;102;604;;;0;0;0
08.04.2009;17:25:00;0;5448;0;7;42;;;0;0;0
08.04.2009;17:26:00;0;5481;0;40;238;124;;0;0;0
08.04.2009;17:27:00;0;5442;0;1;6;;;0;0;0
08.04.2009;17:28:00;0;5500;0;59;348;;;0;0;0
08.04.2009;17:29:00;0;5446;0;5;28;;;0;0;0
08.04.2009;17:30:00;0;5441;0;0;0;;;0;0;0
08.04.2009;17:31:00;0;5441;0;0;3;62,4;139,9;0;0;0
08.04.2009;17:32:00;0;5464;0;23;138;;;0;0;0
08.04.2009;17:33:00;0;5457;0;16;93;;;0;0;0
08.04.2009;17:34:00;0;5452;0;11;68;;;0;0;0
08.04.2009;17:35:00;0;5442;0;1;10;;;0;0;0
08.04.2009;17:36:00;0;5445;0;4;22;217,4;;0;0;0
08.04.2009;17:37:00;0;5447;0;6;36;;;0;0;0
08.04.2009;17:38:00;0;5464;0;23;137;;;0;0;0
08.04.2009;17:39:00;0;5456;0;15;87;;;0;0;0
08.04.2009;17:40:00;0;5577;0;136;805;;;0;0;0
08.04.2009;17:41:00;0;5484;0;43;256;103,6;126,2;0;0;0
08.04.2009;17:42:00;0;5469;0;28;168;;;0;0;0
08.04.2009;17:43:00;0;5446;0;5;29;;;0;0;0
08.04.2009;17:44:00;0;5449;0;8;46;;;0;0;0
08.04.2009;17:45:00;0;5444;0;3;19;;;0;0;0
08.04.2009;17:46:00;0;5443;0;2;13;148,8;;0;0;0
08.04.2009;17:47:00;0;5514;0;73;434;;;0;0;0
08.04.2009;17:48:00;0;5470;0;29;173;;;0;0;0
08.04.2009;17:49:00;0;5448;0;7;42;;;0;0;0
08.04.2009;17:50:00;0;5455;0;14;82;;;0;0;0
08.04.2009;17:51:00;0;5443;0;2;11;80,4;133,1;0;0;0
08.04.2009;17:52:00;0;5441;0;0;4;;;0;0;0
08.04.2009;17:53:00;0;5441;0;0;3;;;0;0;0
08.04.2009;17:54:00;0;5441;0;0;0;;;0;0;0
08.04.2009;17:55:00;0;5506;0;65;384;;;0;0;0
08.04.2009;17:56:00;0;5465;0;24;144;185,8;;0;0;0
08.04.2009;17:57:00;0;5447;0;6;38;;;0;0;0
08.04.2009;17:58:00;0;5493;0;52;310;;;0;0;0
08.04.2009;17:59:00;0;5483;0;42;250;;;0;0;0
08.04.2009;18:00:00;0;5472;0;31;187;;;0;0;0
08.04.2009;18:01:00;0;5461;0;20;117;213,6;283,6;0;0;0
08.04.2009;18:02:00;0;5497;0;56;333;;;0;0;0
08.04.2009;18:03:00;0;5502;0;61;359;;;0;0;0
08.04.2009;18:04:00;0;5480;0;39;230;;;0;0;0
08.04.2009;18:05:00;0;5446;0;5;29;;;0;0;0
08.04.2009;18:06:00;0;5488;0;47;280;353,6;;0;0;0
08.04.2009;18:07:00;0;5458;0;17;104;;;0;0;0
08.04.2009;18:08:00;0;5496;0;55;329;;;0;0;0
08.04.2009;18:09:00;0;5619;0;178;1055;;;0;0;0
08.04.2009;18:10:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:11:00;0;5441;0;0;4;0,8;0,4;0;0;0
08.04.2009;18:12:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:13:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:14:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:15:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:16:00;0;5441;0;0;0;0;;0;0;0
08.04.2009;18:17:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:18:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:19:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:20:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:21:00;0;5449;0;8;49;9,8;4,9;0;0;0
08.04.2009;18:22:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:23:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:24:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:25:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:26:00;0;5441;0;0;0;0;;0;0;0
08.04.2009;18:27:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:28:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:29:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:30:00;0;5441;0;0;0;;;0;0;0
08.04.2009;18:31:00;0;5494;0;53;316;3255,4;4102,2;0;0;0
08.04.2009;18:32:00;0;5785;0;344;2032;;;0;0;0
08.04.2009;18:33:00;0;6320;0;879;5198;;;0;0;0
08.04.2009;18:34:00;0;6077;0;636;3761;;;0;0;0
08.04.2009;18:35:00;0;6282;0;841;4970;;;0;0;0
08.04.2009;18:36:00;0;6298;0;857;5066;4949;;0;0;0
08.04.2009;18:37:00;0;6264;0;823;4867;;;0;0;0
08.04.2009;18:38:00;0;6319;0;878;5191;;;0;0;0
08.04.2009;18:39:00;0;6226;0;785;4643;;;0;0;0
08.04.2009;18:40:00;0;6283;0;842;4978;;;0;0;0
08.04.2009;18:41:00;0;6169;0;728;4305;4114;2329,6;0;0;0
08.04.2009;18:42:00;0;6328;0;887;5244;;;0;0;0
08.04.2009;18:43:00;0;6342;0;901;5324;;;0;0;0
08.04.2009;18:44:00;0;6237;0;796;4704;;;0;0;0
08.04.2009;18:45:00;0;5609;0;168;993;;;0;0;0
08.04.2009;18:46:00;0;5463;0;22;131;545,2;;0;0;0
08.04.2009;18:47:00;0;5482;0;41;242;;;0;0;0
08.04.2009;18:48:00;0;5660;0;219;1293;;;0;0;0
08.04.2009;18:49:00;0;5498;0;57;338;;;0;0;0
08.04.2009;18:50:00;0;5563;0;122;722;;;0;0;0
08.04.2009;18:51:00;0;5556;0;115;680;1017;2864,1;0;0;0
08.04.2009;18:52:00;0;5557;0;116;688;;;0;0;0
08.04.2009;18:53:00;0;5559;0;118;698;;;0;0;0
08.04.2009;18:54:00;0;5711;0;270;1597;;;0;0;0
08.04.2009;18:55:00;0;5681;0;240;1422;;;0;0;0
08.04.2009;18:56:00;0;6443;0;1002;5924;4711,2;;0;0;0
08.04.2009;18:57:00;0;6079;0;638;3769;;;0;0;0
08.04.2009;18:58:00;0;6214;0;773;4572;;;0;0;0
08.04.2009;18:59:00;0;6314;0;873;5158;;;0;0;0
08.04.2009;19:00:00;0;6140;0;699;4133;;;0;0;0
08.04.2009;19:01:00;0;6634;0;1193;7054;5128,8;4964,6;0;0;0
08.04.2009;19:02:00;0;6110;0;669;3953;;;0;0;0
08.04.2009;19:03:00;0;6156;0;715;4227;;;0;0;0
08.04.2009;19:04:00;0;6476;0;1035;6117;;;0;0;0
08.04.2009;19:05:00;0;6167;0;726;4293;;;0;0;0
08.04.2009;19:06:00;0;6226;0;785;4638;4800,4;;0;0;0
08.04.2009;19:07:00;0;6324;0;883;5219;;;0;0;0
08.04.2009;19:08:00;0;6043;0;602;3562;;;0;0;0
08.04.2009;19:09:00;0;6563;0;1122;6635;;;0;0;0
08.04.2009;19:10:00;0;6109;0;668;3948;;;0;0;0
08.04.2009;19:11:00;0;6187;0;746;4410;2132,2;1281,5;0;0;0
08.04.2009;19:12:00;0;6214;0;773;4571;;;0;0;0
08.04.2009;19:13:00;0;5564;0;123;727;;;0;0;0
08.04.2009;19:14:00;0;5530;0;89;529;;;0;0;0
08.04.2009;19:15:00;0;5513;0;72;424;;;0;0;0
08.04.2009;19:16:00;0;5512;0;71;423;430,8;;0;0;0
08.04.2009;19:17:00;0;5480;0;39;233;;;0;0;0
08.04.2009;19:18:00;0;5514;0;73;430;;;0;0;0
08.04.2009;19:19:00;0;5492;0;51;301;;;0;0;0
08.04.2009;19:20:00;0;5571;0;130;767;;;0;0;0
08.04.2009;19:21:00;0;5577;0;136;805;2340;3573,7;0;0;0
08.04.2009;19:22:00;0;5592;0;151;892;;;0;0;0
08.04.2009;19:23:00;0;5597;0;156;926;;;0;0;0
08.04.2009;19:24:00;0;6435;0;994;5874;;;0;0;0
08.04.2009;19:25:00;0;5983;0;542;3203;;;0;0;0
08.04.2009;19:26:00;0;6125;0;684;4042;4807,4;;0;0;0
08.04.2009;19:27:00;0;6463;0;1022;6041;;;0;0;0
08.04.2009;19:28:00;0;6088;0;647;3827;;;0;0;0
08.04.2009;19:29:00;0;6265;0;824;4873;;;0;0;0
08.04.2009;19:30:00;0;6330;0;889;5254;;;0;0;0
08.04.2009;19:31:00;0;6048;0;607;3590;4689,6;4835;0;0;0
08.04.2009;19:32:00;0;6388;0;947;5597;;;0;0;0
08.04.2009;19:33:00;0;6190;0;749;4426;;;0;0;0
08.04.2009;19:34:00;0;6173;0;732;4329;;;0;0;0
08.04.2009;19:35:00;0;6372;0;931;5506;;;0;0;0
08.04.2009;19:36:00;0;6182;0;741;4380;4980,4;;0;0;0
08.04.2009;19:37:00;0;6349;0;908;5365;;;0;0;0
08.04.2009;19:38:00;0;6208;0;767;4532;;;0;0;0
08.04.2009;19:39:00;0;6111;0;670;3960;;;0;0;0
08.04.2009;19:40:00;0;6569;0;1128;6665;;;0;0;0
08.04.2009;19:41:00;0;5567;0;126;743;2092,6;3132,5;0;0;0
08.04.2009;19:42:00;0;5532;0;91;539;;;0;0;0
08.04.2009;19:43:00;0;5573;0;132;781;;;0;0;0
08.04.2009;19:44:00;0;6094;0;653;3862;;;0;0;0
08.04.2009;19:45:00;0;6209;0;768;4538;;;0;0;0
08.04.2009;19:46:00;0;6105;0;664;3926;4172,4;;0;0;0
08.04.2009;19:47:00;0;6123;0;682;4033;;;0;0;0
08.04.2009;19:48:00;0;6119;0;678;4007;;;0;0;0
08.04.2009;19:49:00;0;6239;0;798;4715;;;0;0;0
08.04.2009;19:50:00;0;6148;0;707;4181;;;0;0;0
08.04.2009;19:51:00;0;6164;0;723;4276;3977,8;2915,5;0;0;0
08.04.2009;19:52:00;0;6163;0;722;4270;;;0;0;0
08.04.2009;19:53:00;0;6005;0;564;3334;;;0;0;0
08.04.2009;19:54:00;0;6079;0;638;3772;;;0;0;0
08.04.2009;19:55:00;0;6158;0;717;4237;;;0;0;0
08.04.2009;19:56:00;0;5583;0;142;840;1853,2;;0;0;0
08.04.2009;19:57:00;0;6259;0;818;4834;;;0;0;0
08.04.2009;19:58:00;0;5615;0;174;1027;;;0;0;0
08.04.2009;19:59:00;0;5653;0;212;1255;;;0;0;0
08.04.2009;20:00:00;0;5662;0;221;1310;;;0;0;0
08.04.2009;20:01:00;0;5678;0;237;1403;1028,4;545;0;0;0
08.04.2009;20:02:00;0;5702;0;261;1542;;;0;0;0
08.04.2009;20:03:00;0;5657;0;216;1279;;;0;0;0
08.04.2009;20:04:00;0;5557;0;116;684;;;0;0;0
08.04.2009;20:05:00;0;5480;0;39;234;;;0;0;0
08.04.2009;20:06:00;0;5441;0;0;0;61,6;;0;0;0
08.04.2009;20:07:00;0;5446;0;5;28;;;0;0;0
08.04.2009;20:08:00;0;5444;0;3;17;;;0;0;0
08.04.2009;20:09:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:10:00;0;5485;0;44;263;;;0;0;0
08.04.2009;20:11:00;0;5526;0;85;504;218,8;149,4;0;0;0
08.04.2009;20:12:00;0;5476;0;35;210;;;0;0;0
08.04.2009;20:13:00;0;5445;0;4;22;;;0;0;0
08.04.2009;20:14:00;0;5464;0;23;137;;;0;0;0
08.04.2009;20:15:00;0;5478;0;37;221;;;0;0;0
08.04.2009;20:16:00;0;5449;0;8;46;80;;0;0;0
08.04.2009;20:17:00;0;5456;0;15;88;;;0;0;0
08.04.2009;20:18:00;0;5453;0;12;73;;;0;0;0
08.04.2009;20:19:00;0;5449;0;8;51;;;0;0;0
08.04.2009;20:20:00;0;5465;0;24;142;;;0;0;0
08.04.2009;20:21:00;0;5466;0;25;150;135,2;130,8;0;0;0
08.04.2009;20:22:00;0;5506;0;65;387;;;0;0;0
08.04.2009;20:23:00;0;5452;0;11;69;;;0;0;0
08.04.2009;20:24:00;0;5447;0;6;37;;;0;0;0
08.04.2009;20:25:00;0;5446;0;5;33;;;0;0;0
08.04.2009;20:26:00;0;5443;0;2;14;126,4;;0;0;0
08.04.2009;20:27:00;0;5454;0;13;77;;;0;0;0
08.04.2009;20:28:00;0;5451;0;10;59;;;0;0;0
08.04.2009;20:29:00;0;5494;0;53;312;;;0;0;0
08.04.2009;20:30:00;0;5470;0;29;170;;;0;0;0
08.04.2009;20:31:00;0;5441;0;0;3;20,4;33,5;0;0;0
08.04.2009;20:32:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:33:00;0;5442;0;1;5;;;0;0;0
08.04.2009;20:34:00;0;5449;0;8;47;;;0;0;0
08.04.2009;20:35:00;0;5449;0;8;47;;;0;0;0
08.04.2009;20:36:00;0;5445;0;4;26;46,6;;0;0;0
08.04.2009;20:37:00;0;5446;0;5;28;;;0;0;0
08.04.2009;20:38:00;0;5442;0;1;9;;;0;0;0
08.04.2009;20:39:00;0;5469;0;28;164;;;0;0;0
08.04.2009;20:40:00;0;5442;0;1;6;;;0;0;0
08.04.2009;20:41:00;0;5448;0;7;45;108,2;78,2;0;0;0
08.04.2009;20:42:00;0;5445;0;4;27;;;0;0;0
08.04.2009;20:43:00;0;5441;0;0;3;;;0;0;0
08.04.2009;20:44:00;0;5495;0;54;323;;;0;0;0
08.04.2009;20:45:00;0;5465;0;24;143;;;0;0;0
08.04.2009;20:46:00;0;5481;0;40;238;48,2;;0;0;0
08.04.2009;20:47:00;0;5441;0;0;3;;;0;0;0
08.04.2009;20:48:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:49:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:50:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:51:00;0;5441;0;0;0;0;20,9;0;0;0
08.04.2009;20:52:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:53:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:54:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:55:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:56:00;0;5441;0;0;0;41,8;;0;0;0
08.04.2009;20:57:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:58:00;0;5441;0;0;0;;;0;0;0
08.04.2009;20:59:00;0;5441;0;0;0;;;0;0;0
08.04.2009;21:00:00;0;5476;0;35;209;;;0;0;0
08.04.2009;21:01:00;0;5441;0;0;4;10,8;56,9;0;0;0
08.04.2009;21:02:00;0;5441;0;0;0;;;0;0;0
08.04.2009;21:03:00;0;5442;0;1;10;;;0;0;0
